publisher,textbook_version,book_slug,unit,unit_title,lesson,lemma,stressed_lemma,part_of_speech,definition_zh,gender,aspect,aspect_pair,example,example_zh,audio_url,source
pep,人教版俄语教材,pep-ru-senior-selective-3,2,Наша Родина — Китай,2,ну,ну,particle,〈口语〉（表示催促或召唤）好吧，得啦，喂,,,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,2,Наша Родина — Китай,2,огромно,огро́мно,adverb,极大地,,,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,2,Наша Родина — Китай,2,огромный,огро́мный,adjective,很大的，极大的,,,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,2,Наша Родина — Китай,2,одинаково,одина́ково,adverb,一样地,,,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,2,Наша Родина — Китай,2,одинаковый,одина́ковый,adjective,一样的，同样的,,,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,2,Наша Родина — Китай,2,официальный,официа́льный,adjective,官方的，正式的,,,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,2,Наша Родина — Китай,2,план,план,noun,计划,masculine,,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,2,Наша Родина — Китай,2,пустыня,пусты́ня,noun,沙漠，荒漠,feminine,,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,2,Наша Родина — Китай,2,республика,респу́блика,noun,共和国,feminine,,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,2,Наша Родина — Китай,2,родственник,ро́дственник,noun,亲戚，亲属,masculine,,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,2,Наша Родина — Китай,2,серебро,серебро́,noun,银子，白银,neuter,,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,2,Наша Родина — Китай,2,слава,сла́ва,noun,光荣，荣誉,feminine,,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,2,Наша Родина — Китай,2,служить,служи́ть,verb,为……服务,,imperfective,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,2,Наша Родина — Китай,2,торжественно,торже́ственно,adverb,隆重地；庄严地,,,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,2,Наша Родина — Китай,2,торжественный,торже́ственный,adjective,隆重的；庄严的,,,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,2,Наша Родина — Китай,2,уважаемый,уважа́емый,adjective,敬爱的,,,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,2,Наша Родина — Китай,2,философия,филосо́фия,noun,哲学,feminine,,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,2,Наша Родина — Китай,2,фонарь,фона́рь,noun,带罩的灯，灯笼,masculine,,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,2,Наша Родина — Китай,2,церемония,церемо́ния,noun,仪式，典礼,feminine,,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,2,Наша Родина — Китай,2,цирк,цирк,noun,杂技场；杂技，马戏,masculine,,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,2,Наша Родина — Китай,2,чудесный,чуде́сный,adjective,奇迹的；非常好的,,,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,2,Наша Родина — Китай,2,экономика,эконо́мика,noun,经济,feminine,,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,2,Наша Родина — Китай,2,экономический,экономи́ческий,adjective,经济的,,,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,3,Путешествие в космос,3,аплодисменты,аплодисме́нты,noun,鼓掌，掌声,,,,,,,遇见俄语微信公众号
pep,人教版俄语教材,pep-ru-senior-selective-3,3,Путешествие в космос,3,армия,а́рмия,noun,军队,feminine,,,,,,遇见俄语微信公众号
pep,人教版俄语教材,pep-ru-senior-selective-3,3,Путешествие в космос,3,бодрый,бо́дрый,adjective,精力充沛的,,,,,,,遇见俄语微信公众号
pep,人教版俄语教材,pep-ru-senior-selective-3,3,Путешествие в космос,3,будь,бу́дь,particle,（表示虚拟、假定语气）若是，假设,,,,,,,遇见俄语微信公众号
pep,人教版俄语教材,pep-ru-senior-selective-3,3,Путешествие в космос,3,бы,бы,particle,（表示虚拟、假定语气）若是，假设,,,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,3,Путешествие в космос,3,вступать,вступа́ть,verb,加入（某组织或团体）；参加（某件事情）,,imperfective,вступить,,,,遇见俄语微信公众号；人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,3,Путешествие в космос,3,вступить,вступи́ть,verb,加入（某组织或团体）；参加（某件事情）,,perfective,вступать,,,,遇见俄语微信公众号；人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,3,Путешествие в космос,3,грамотный,гра́мотный,adjective,识字的，有文化的,,,,,,,遇见俄语微信公众号；人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,3,Путешествие в космос,3,делегация,делега́ция,noun,代表团,feminine,,,,,,遇见俄语微信公众号；人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,3,Путешествие в космос,3,диктант,дикта́нт,noun,听写,masculine,,,,,,遇见俄语微信公众号；人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,3,Путешествие в космос,3,доблестный,до́блестный,adjective,英勇的，勇敢的,,,,,,,遇见俄语微信公众号；人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,3,Путешествие в космос,3,запах,за́пах,noun,气味,masculine,,,,,,遇见俄语微信公众号；人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,3,Путешествие в космос,3,зарабатывать,зараба́тывать,verb,挣得（工钱、生活资料等），挣钱,,imperfective,заработать,,,,遇见俄语微信公众号；人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,3,Путешествие в космос,3,заработать,зарабо́тать,verb,挣得（工钱、生活资料等），挣钱,,perfective,зарабатывать,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,3,Путешествие в космос,3,звание,зва́ние,noun,称号；衔,neuter,,,,,,遇见俄语微信公众号；人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,3,Путешествие в космос,3,кислый,ки́слый,adjective,酸的，有酸味的,,,,,,,遇见俄语微信公众号；人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,3,Путешествие в космос,3,космический,косми́ческий,adjective,宇宙的，航天的,,,,,,,遇见俄语微信公众号；人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,3,Путешествие в космос,3,космос,ко́смос,noun,宇宙,masculine,,,,,,遇见俄语微信公众号；人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,3,Путешествие в космос,3,костёр,костёр,noun,篝火，营火,masculine,,,,,,遇见俄语微信公众号；人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,3,Путешествие в космос,3,мультимедиа,мультиме́диа,noun,多媒体（技术）,,,,,,,遇见俄语微信公众号；人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,3,Путешествие в космос,3,овладевать,овладева́ть,verb,掌握,,imperfective,овладеть,,,,遇见俄语微信公众号；人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,3,Путешествие в космос,3,овладеть,овладе́ть,verb,掌握,,perfective,овладевать,,,,遇见俄语微信公众号；人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,3,Путешествие в космос,3,организация,организа́ция,noun,组织；机构,feminine,,,,,,遇见俄语微信公众号；人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,3,Путешествие в космос,3,ответственный,отве́тственный,adjective,承担责任的；责任心很强的，认真负责的,,,,,,,遇见俄语微信公众号；人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,3,Путешествие в космос,3,открытый,откры́тый,adjective,敞开的，开阔的；露天的，敞篷的,,,,,,,遇见俄语微信公众号；人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,3,Путешествие в космос,3,переезжать,переезжа́ть,verb,（乘车、马、船等）驶过；渡过；搬家,,imperfective,переехать,,,,遇见俄语微信公众号；人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,3,Путешествие в космос,3,переехать,перее́хать,verb,（乘车、马、船等）驶过；渡过；搬家,,perfective,переезжать,,,,遇见俄语微信公众号；人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,3,Путешествие в космос,3,планета,плане́та,noun,星球；行星,feminine,,,,,,遇见俄语微信公众号；人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,3,Путешествие в космос,3,подписать,подписа́ть,verb,签字；签署,,perfective,подписывать,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,3,Путешествие в космос,3,подписывать,подпи́сывать,verb,签字；签署,,imperfective,подписать,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,3,Путешествие в космос,3,подпись,по́дпись,noun,签字；签署,feminine,,,,,,遇见俄语微信公众号
pep,人教版俄语教材,pep-ru-senior-selective-3,3,Путешествие в космос,3,порт,порт,noun,港口,masculine,,,,,,遇见俄语微信公众号；人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,3,Путешествие в космос,3,работник,рабо́тник,noun,劳动者；工作人员,masculine,,,,,,遇见俄语微信公众号；人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,3,Путешествие в космос,3,скоростной,скоростно́й,adjective,高速的，快速的,,,,,,,遇见俄语微信公众号；人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,3,Путешествие в космос,3,скорость,ско́рость,noun,速度,feminine,,,,,,遇见俄语微信公众号；人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,3,Путешествие в космос,3,спальня,спа́льня,noun,卧室,feminine,,,,,,遇见俄语微信公众号；人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,3,Путешествие в космос,3,спутник,спу́тник,noun,同路人；卫星,masculine,,,,,,遇见俄语微信公众号；人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,3,Путешествие в космос,3,среди,среди́,preposition,在……当中；在……中间,,,,,,,遇见俄语微信公众号；人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,3,Путешествие в космос,3,стипендия,стипе́ндия,noun,奖学金；助学金,feminine,,,,,,遇见俄语微信公众号；人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,3,Путешествие в космос,3,стремиться,стреми́ться,verb,飞跑，奔向；渴望达到,,imperfective,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,3,Путешествие в космос,3,строитель,строи́тель,noun,建设者，建筑师,masculine,,,,,,遇见俄语微信公众号；人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,3,Путешествие в космос,3,сутки,су́тки,noun,（一）昼夜,,,,,,,遇见俄语微信公众号；人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,3,Путешествие в космос,3,твёрдо,твёрдо,adverb,坚定地,,,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,3,Путешествие в космос,3,твёрдый,твёрдый,adjective,固态的，固体的；〈转〉不屈不挠的，坚定的，坚强的，坚毅的；不屈不挠的，坚定的,,,,,,,遇见俄语微信公众号；人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,3,Путешествие в космос,3,удачный,уда́чный,adjective,顺利的；成功的,,,,,,,遇见俄语微信公众号
pep,人教版俄语教材,pep-ru-senior-selective-3,3,Путешествие в космос,3,упорно,упо́рно,adverb,坚定地；顽强地,,,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,3,Путешествие в космос,3,упорный,упо́рный,adjective,坚定的；顽强的,,,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,3,Путешествие в космос,3,успешно,успе́шно,adverb,顺利地；成功地,,,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,3,Путешествие в космос,3,успешный,успе́шный,adjective,顺利的，成功的,,,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,3,Путешествие в космос,3,устремляться,устремля́ться,verb,飞跑，奔向；渴望达到,,imperfective,устремиться,,,,遇见俄语微信公众号
pep,人教版俄语教材,pep-ru-senior-selective-3,3,Путешествие в космос,3,участник,уча́стник,noun,参加者，参与者,masculine,,,,,,遇见俄语微信公众号；人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,3,Путешествие в космос,3,факт,факт,noun,事实,masculine,,,,,,遇见俄语微信公众号；人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,3,Путешествие в космос,3,фонтан,фонта́н,noun,喷泉，喷水池,masculine,,,,,,遇见俄语微信公众号；人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,4,Самопроверка,4,балкон,балко́н,noun,（突出的、有栏杆的）阳台；（剧场的）楼座,masculine,,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,4,Самопроверка,4,банкомат,банкома́т,noun,自动柜员机，自动取款机,masculine,,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,4,Самопроверка,4,будить,буди́ть,verb,叫醒，唤醒,,imperfective,разбудить,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,4,Самопроверка,4,вешать,ве́шать,verb,挂，悬挂,,imperfective,повесить,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,4,Самопроверка,4,гостиная,гости́ная,noun,客厅；休息室，接待室,feminine,,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,4,Самопроверка,4,дипломат,диплома́т,noun,外交官，外交家,masculine,,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,4,Самопроверка,4,доллар,до́ллар,noun,（美国及某些国家、地区的货币单位）元；（专指）美元,masculine,,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,4,Самопроверка,4,душно,ду́шно,adverb,窒闷，憋气；闷热,,,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,4,Самопроверка,4,евро,е́вро,noun,欧元,neuter,,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,4,Самопроверка,4,закрываться,закрыва́ться,verb,盖上；（机关、企业、商店等）关门，停业,,imperfective,закрыться,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,4,Самопроверка,4,закрыться,закры́ться,verb,盖上；（机关、企业、商店等）关门，停业,,perfective,закрываться,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,4,Самопроверка,4,квас,квас,noun,克瓦斯（一种用麦芽或黑麦面包等制成的清凉饮料）,masculine,,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,4,Самопроверка,4,ключ,ключ,noun,钥匙,masculine,,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,4,Самопроверка,4,когда-то,когда́-то,adverb,（从前）在某一时候；曾经（有过一个时候）,,,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,4,Самопроверка,4,колбаса,колбаса́,noun,灌肠，香肠，腊肠,feminine,,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,4,Самопроверка,4,командировка,командиро́вка,noun,出差,feminine,,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,4,Самопроверка,4,лапша,лапша́,noun,面条，挂面,feminine,,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,4,Самопроверка,4,лебедь,ле́бедь,noun,天鹅,masculine,,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,4,Самопроверка,4,мандарин,мандари́н,noun,柑,masculine,,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,4,Самопроверка,4,мир,мир,noun,和平,masculine,,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,4,Самопроверка,4,мыло,мы́ло,noun,肥皂,neuter,,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,4,Самопроверка,4,носки,носки́,noun,短袜,,,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,4,Самопроверка,4,обидно,оби́дно,adverb,（感到）委屈,,,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,4,Самопроверка,4,печально,печа́льно,adverb,忧愁地，悲伤地,,,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,4,Самопроверка,4,печальный,печа́льный,adjective,忧愁的，悲伤的；令人伤感的,,,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,4,Самопроверка,4,повесить,пове́сить,verb,挂，悬挂,,perfective,вешать,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,4,Самопроверка,4,поддержка,подде́ржка,noun,帮助,feminine,,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,4,Самопроверка,4,подушка,поду́шка,noun,枕头,feminine,,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,4,Самопроверка,4,полёт,полёт,noun,飞行,masculine,,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,4,Самопроверка,4,разбудить,разбуди́ть,verb,叫醒，唤醒,,perfective,будить,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,4,Самопроверка,4,речь,речь,noun,言语；演讲，发言,feminine,,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,4,Самопроверка,4,рябина,ряби́на,noun,花楸［树］，花楸果,feminine,,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,4,Самопроверка,4,слева,слева́,noun,泪，眼泪,,,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,4,Самопроверка,4,срок,срок,noun,期限,masculine,,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,4,Самопроверка,4,то,то,conjunction,（指示代词тот中性）那（是）,,,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,4,Самопроверка,4,угол,у́гол,noun,角落；（街道）拐角处,masculine,,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,4,Самопроверка,4,чей-то,че́й-то,pronoun,不知属于谁的,,,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-3,4,Самопроверка,4,юань,юа́нь,noun,元（中国货币单位）,masculine,,,,,,人教版选择性必修第三册PDF词汇表
pep,人教版俄语教材,pep-ru-senior-selective-4,1,Дети и родители,1,бабушка,ба́бушка,noun,祖母，外祖母,feminine,,,,,,基于教材主题和课程标准整理
pep,人教版俄语教材,pep-ru-senior-selective-4,1,Дети и родители,1,брат,брат,noun,兄弟,masculine,,,,,,基于教材主题和课程标准整理
pep,人教版俄语教材,pep-ru-senior-selective-4,1,Дети и родители,1,верить,ве́рить,verb,相信,,imperfective,поверить,,,,基于教材主题和课程标准整理
pep,人教版俄语教材,pep-ru-senior-selective-4,1,Дети и родители,1,взаимоотношение,взаимоотноше́ние,noun,相互关系,neuter,,,,,,基于教材主题和课程标准整理
pep,人教版俄语教材,pep-ru-senior-selective-4,1,Дети и родители,1,влияние,влия́ние,noun,影响,neuter,,,,,,基于教材主题和课程标准整理
pep,人教版俄语教材,pep-ru-senior-selective-4,1,Дети и родители,1,влиять,влия́ть,verb,影响,,imperfective,повлиять,,,,基于教材主题和课程标准整理
pep,人教版俄语教材,pep-ru-senior-selective-4,1,Дети и родители,1,внук,внук,noun,孙子，外孙,masculine,,,,,,基于教材主题和课程标准整理
pep,人教版俄语教材,pep-ru-senior-selective-4,1,Дети и родители,1,внучка,вну́чка,noun,孙女，外孙女,feminine,,,,,,基于教材主题和课程标准整理
pep,人教版俄语教材,pep-ru-senior-selective-4,1,Дети и родители,1,воспитание,воспита́ние,noun,教育,neuter,,,,,,基于教材主题和课程标准整理
pep,人教版俄语教材,pep-ru-senior-selective-4,1,Дети и родители,1,воспитать,воспита́ть,verb,教育（完成）,,perfective,воспитывать,,,,基于教材主题和课程标准整理
pep,人教版俄语教材,pep-ru-senior-selective-4,1,Дети и родители,1,воспитывать,воспи́тывать,verb,教育,,imperfective,воспитать,,,,基于教材主题和课程标准整理
pep,人教版俄语教材,pep-ru-senior-selective-4,1,Дети и родители,1,воспитываться,воспи́тываться,verb,受教育,,imperfective,,,,,基于教材主题和课程标准整理
pep,人教版俄语教材,pep-ru-senior-selective-4,1,Дети и родители,1,дедушка,де́душка,noun,祖父，外祖父,masculine,,,,,,基于教材主题和课程标准整理
pep,人教版俄语教材,pep-ru-senior-selective-4,1,Дети и родители,1,дети,де́ти,noun,孩子们,,,,,,,基于教材主题和课程标准整理
pep,人教版俄语教材,pep-ru-senior-selective-4,1,Дети и родители,1,доверять,дове́рять,verb,信任,,imperfective,,,,,基于教材主题和课程标准整理
pep,人教版俄语教材,pep-ru-senior-selective-4,1,Дети и родители,1,долг,долг,noun,责任，债务,masculine,,,,,,基于教材主题和课程标准整理
pep,人教版俄语教材,pep-ru-senior-selective-4,1,Дети и родители,1,должен,до́лжен,adjective,应该,,,,,,,基于教材主题和课程标准整理
pep,人教版俄语教材,pep-ru-senior-selective-4,1,Дети и родители,1,должный,до́лжный,adjective,应有的,,,,,,,基于教材主题和课程标准整理
pep,人教版俄语教材,pep-ru-senior-selective-4,1,Дети и родители,1,дочь,дочь,noun,女儿,feminine,,,,,,基于教材主题和课程标准整理
pep,人教版俄语教材,pep-ru-senior-selective-4,1,Дети и родители,1,дядя,дя́дя,noun,叔叔，舅舅,masculine,,,,,,基于教材主题和课程标准整理
pep,人教版俄语教材,pep-ru-senior-selective-4,1,Дети и родители,1,забота,забо́та,noun,关心,feminine,,,,,,基于教材主题和课程标准整理
pep,人教版俄语教材,pep-ru-senior-selective-4,1,Дети и родители,1,заботиться,забо́титься,verb,关心,,imperfective,позаботиться,,,,基于教材主题和课程标准整理
pep,人教版俄语教材,pep-ru-senior-selective-4,1,Дети и родители,1,злиться,зли́ться,verb,愤怒,,imperfective,разозлиться,,,,基于教材主题和课程标准整理
pep,人教版俄语教材,pep-ru-senior-selective-4,1,Дети и родители,1,играть роль,игра́ть роль,phrase,起作用，扮演角色,,,,,,,基于教材主题和课程标准整理
pep,人教版俄语教材,pep-ru-senior-selective-4,1,Дети и родители,1,любить,люби́ть,verb,爱，喜欢,,imperfective,,,,,基于教材主题和课程标准整理
pep,人教版俄语教材,pep-ru-senior-selective-4,1,Дети и родители,1,любовь,любо́вь,noun,爱，爱情,feminine,,,,,,基于教材主题和课程标准整理
pep,人教版俄语教材,pep-ru-senior-selective-4,1,Дети и родители,1,мама,ма́ма,noun,妈妈,feminine,,,,,,基于教材主题和课程标准整理
pep,人教版俄语教材,pep-ru-senior-selective-4,1,Дети и родители,1,мать,мать,noun,母亲,feminine,,,,,,基于教材主题和课程标准整理
pep,人教版俄语教材,pep-ru-senior-selective-4,1,Дети и родители,1,мириться,мири́ться,verb,和解,,imperfective,помириться,,,,基于教材主题和课程标准整理
pep,人教版俄语教材,pep-ru-senior-selective-4,1,Дети и родители,1,обидеться,обиде́ться,verb,生气,,perfective,обижаться,,,,基于教材主题和课程标准整理
pep,人教版俄语教材,pep-ru-senior-selective-4,1,Дети и родители,1,обижаться,обижа́ться,verb,受委屈,,imperfective,обидеться,,,,基于教材主题和课程标准整理
pep,人教版俄语教材,pep-ru-senior-selective-4,1,Дети и родители,1,обязанность,обя́занность,noun,义务，责任,feminine,,,,,,基于教材主题和课程标准整理
pep,人教版俄语教材,pep-ru-senior-selective-4,1,Дети и родители,1,оказать,оказа́ть,verb,给予（完成）,,perfective,оказывать,,,,基于教材主题和课程标准整理
pep,人教版俄语教材,pep-ru-senior-selective-4,1,Дети и родители,1,оказывать,ока́зывать,verb,给予,,imperfective,оказать,,,,基于教材主题和课程标准整理
pep,人教版俄语教材,pep-ru-senior-selective-4,1,Дети и родители,1,оказывать влияние,ока́зывать влия́ние,phrase,对...产生影响,,,,,,,基于教材主题和课程标准整理
pep,人教版俄语教材,pep-ru-senior-selective-4,1,Дети и родители,1,отец,оте́ц,noun,父亲,masculine,,,,,,基于教材主题和课程标准整理
pep,人教版俄语教材,pep-ru-senior-selective-4,1,Дети и родители,1,отношение,отноше́ние,noun,关系，态度,neuter,,,,,,基于教材主题和课程标准整理
pep,人教版俄语教材,pep-ru-senior-selective-4,1,Дети и родители,1,папа,па́па,noun,爸爸,masculine,,,,,,基于教材主题和课程标准整理
pep,人教版俄语教材,pep-ru-senior-selective-4,1,Дети и родители,1,повлиять,повлия́ть,verb,影响（完成）,,perfective,влиять,,,,基于教材主题和课程标准整理
pep,人教版俄语教材,pep-ru-senior-selective-4,1,Дети и родители,1,поддержать,поддержа́ть,verb,支持（完成）,,perfective,поддерживать,,,,基于教材主题和课程标准整理
pep,人教版俄语教材,pep-ru-senior-selective-4,1,Дети и родители,1,поддерживать,подде́рживать,verb,支持,,imperfective,поддержать,,,,基于教材主题和课程标准整理
